,title,img_src,url,platform
36,순정말고 순종,https://shared-comic.pstatic.net/thumb/webtoon/761461/thumbnail/thumbnail_IMAG10_bc1bf7e1-0a45-4b65-8484-4e1683c57baa.jpg,https://comic.naver.com/webtoon/list?titleId=761461&weekday=mon,naver
37,영앤리치가 아니야!,https://shared-comic.pstatic.net/thumb/webtoon/734574/thumbnail/thumbnail_IMAG10_3826e6bf-18f7-4f56-9b15-3cc5e1b0e6ff.jpg,https://comic.naver.com/webtoon/list?titleId=734574&weekday=mon,naver
38,최후의 금빛아이,https://shared-comic.pstatic.net/thumb/webtoon/772734/thumbnail/thumbnail_IMAG10_37fe38e8-2009-423a-8ccf-6971616c6e66.jpg,https://comic.naver.com/webtoon/list?titleId=772734&weekday=mon,naver
39,와이키키 뱀파이어,https://shared-comic.pstatic.net/thumb/webtoon/744320/thumbnail/thumbnail_IMAG10_9c0e1d72-04c4-4f61-871f-c68290b5d375.jpg,https://comic.naver.com/webtoon/list?titleId=744320&weekday=mon,naver
40,하루의 하루,https://shared-comic.pstatic.net/thumb/webtoon/774302/thumbnail/thumbnail_IMAG10_30301e27-fdd2-4a62-b928-ba1bc599f91a.jpg,https://comic.naver.com/webtoon/list?titleId=774302&weekday=mon,naver
41,야생천사 보호구역,https://shared-comic.pstatic.net/thumb/webtoon/767919/thumbnail/thumbnail_IMAG10_261a0e42-cb4f-41e1-afcc-43eab555530d.jpg,https://comic.naver.com/webtoon/list?titleId=767919&weekday=mon,naver
42,모스크바의 여명,https://shared-comic.pstatic.net/thumb/webtoon/772243/thumbnail/thumbnail_IMAG10_03d8fba5-3abb-4801-ac40-f065a983a484.jpg,https://comic.naver.com/webtoon/list?titleId=772243&weekday=mon,naver
43,착한건 돈이된다,https://shared-comic.pstatic.net/thumb/webtoon/766575/thumbnail/thumbnail_IMAG10_710d1d78-083d-41c6-ad75-7359d7e691ac.jpg,https://comic.naver.com/webtoon/list?titleId=766575&weekday=mon,naver
44,사랑의 헌옷수거함,https://shared-comic.pstatic.net/thumb/webtoon/758667/thumbnail/thumbnail_IMAG10_1c4acfac-0d64-4177-872c-477afc640a18.jpg,https://comic.naver.com/webtoon/list?titleId=758667&weekday=mon,naver
45,이제야 연애,https://shared-comic.pstatic.net/thumb/webtoon/780881/thumbnail/thumbnail_IMAG10_68154972-d3c0-4caa-b754-bd0076f0ef27.jpg,https://comic.naver.com/webtoon/list?titleId=780881&weekday=mon,naver
46,"선배, 그 립스틱 바르지 마요",https://shared-comic.pstatic.net/thumb/webtoon/762237/thumbnail/thumbnail_IMAG10_55ccac22-dba5-4d20-8ad0-fb7610fe8ea8.jpg,https://comic.naver.com/webtoon/list?titleId=762237&weekday=mon,naver
47,"또다시, 계약 부부",https://shared-comic.pstatic.net/thumb/webtoon/774040/thumbnail/thumbnail_IMAG10_7cb6588b-7a7b-41cc-9275-3a2e65bd593d.jpg,https://comic.naver.com/webtoon/list?titleId=774040&weekday=mon,naver
48,왕따협상,https://shared-comic.pstatic.net/thumb/webtoon/752350/thumbnail/thumbnail_IMAG10_337ea019-5c3f-403e-a112-9244c8116c0e.jpg,https://comic.naver.com/webtoon/list?titleId=752350&weekday=mon,naver
49,원하는 건 너 하나,https://shared-comic.pstatic.net/thumb/webtoon/752530/thumbnail/thumbnail_IMAG10_5482b0b9-e708-4047-885a-9c015a6faa3d.jpg,https://comic.naver.com/webtoon/list?titleId=752530&weekday=mon,naver
50,백호랑,https://shared-comic.pstatic.net/thumb/webtoon/745654/thumbnail/thumbnail_IMAG10_791e7b17-10c6-46f1-ad8c-653d090fd168.jpg,https://comic.naver.com/webtoon/list?titleId=745654&weekday=mon,naver
51,이중첩자,https://shared-comic.pstatic.net/thumb/webtoon/752413/thumbnail/thumbnail_IMAG10_86185923-7827-4354-9f72-a05133fbd92e.jpg,https://comic.naver.com/webtoon/list?titleId=752413&weekday=mon,naver
52,라서드,https://shared-comic.pstatic.net/thumb/webtoon/756140/thumbnail/thumbnail_IMAG10_c80848c1-5a94-4f77-a069-e869e8995186.jpg,https://comic.naver.com/webtoon/list?titleId=756140&weekday=mon,naver
53,마지막 지수,https://shared-comic.pstatic.net/thumb/webtoon/765776/thumbnail/thumbnail_IMAG10_93784ff4-28e7-4848-b0e4-ae1adbd59a5a.jpg,https://comic.naver.com/webtoon/list?titleId=765776&weekday=mon,naver
54,드로잉 레시피,https://shared-comic.pstatic.net/thumb/webtoon/750493/thumbnail/thumbnail_IMAG10_171a5039-1ee8-476e-b321-0681525c51fd.jpg,https://comic.naver.com/webtoon/list?titleId=750493&weekday=mon,naver
55,살아간다,https://shared-comic.pstatic.net/thumb/webtoon/761553/thumbnail/thumbnail_IMAG10_6304d446-7da2-4615-814e-f4344d83b916.jpg,https://comic.naver.com/webtoon/list?titleId=761553&weekday=mon,naver
56,바로 보지 않는,https://shared-comic.pstatic.net/thumb/webtoon/764041/thumbnail/thumbnail_IMAG10_f4bfa353-9736-49e6-af74-8aae83bfc74e.jpg,https://comic.naver.com/webtoon/list?titleId=764041&weekday=mon,naver
57,모락모락 왕세자님,https://shared-comic.pstatic.net/thumb/webtoon/734918/thumbnail/thumbnail_IMAG10_c4eb0e76-aedd-45b3-9c5b-964db66bd69c.jpg,https://comic.naver.com/webtoon/list?titleId=734918&weekday=mon,naver
58,이탄국의 자청비,https://shared-comic.pstatic.net/thumb/webtoon/759420/thumbnail/thumbnail_IMAG10_fca0896c-4b50-40eb-b037-499f453dcb9e.jpg,https://comic.naver.com/webtoon/list?titleId=759420&weekday=mon,naver
59,사막에 핀 달,https://shared-comic.pstatic.net/thumb/webtoon/769801/thumbnail/thumbnail_IMAG10_4e4adc42-906b-4db4-aa6e-63e5cd66e17c.jpg,https://comic.naver.com/webtoon/list?titleId=769801&weekday=mon,naver
60,그림자 신부,https://shared-comic.pstatic.net/thumb/webtoon/767979/thumbnail/thumbnail_IMAG10_9825a874-1e45-4d0c-8637-e9c1345085dd.jpg,https://comic.naver.com/webtoon/list?titleId=767979&weekday=mon,naver
61,트리거,https://shared-comic.pstatic.net/thumb/webtoon/764480/thumbnail/thumbnail_IMAG10_079ee088-f175-40ed-9553-8bf2eb10e025.jpg,https://comic.naver.com/webtoon/list?titleId=764480&weekday=mon,naver
62,중독연구소,https://shared-comic.pstatic.net/thumb/webtoon/740132/thumbnail/thumbnail_IMAG10_75fe6ace-e0ba-4e97-95ac-ac1144395b11.jpg,https://comic.naver.com/webtoon/list?titleId=740132&weekday=mon,naver
