,title,illustrator,writer,platform,url,img_src,genre
57,꼴데툰 2021,샤다라빠,샤다라빠,lezhin,https://www.lezhin.com/ko/comic/ggtoon2021,https://ccdn.lezhin.com/v2/comics/6690294575988736/images/thumbnails/1,gag
58,꼴데툰 2021,샤다라빠,샤다라빠,lezhin,https://www.lezhin.com/ko/comic/ggtoon2021,https://ccdn.lezhin.com/v2/comics/6690294575988736/images/thumbnails/1,gag
59,꼴데툰 2021,샤다라빠,샤다라빠,lezhin,https://www.lezhin.com/ko/comic/ggtoon2021,https://ccdn.lezhin.com/v2/comics/6690294575988736/images/thumbnails/1,gag
60,꼴데툰 2021,샤다라빠,샤다라빠,lezhin,https://www.lezhin.com/ko/comic/ggtoon2021,https://ccdn.lezhin.com/v2/comics/6690294575988736/images/thumbnails/1,gag
61,꼴데툰 2021,샤다라빠,샤다라빠,lezhin,https://www.lezhin.com/ko/comic/ggtoon2021,https://ccdn.lezhin.com/v2/comics/6690294575988736/images/thumbnails/1,gag
62,꼴데툰 2021,샤다라빠,샤다라빠,lezhin,https://www.lezhin.com/ko/comic/ggtoon2021,https://ccdn.lezhin.com/v2/comics/6690294575988736/images/thumbnails/1,gag
63,citrus 시트러스,사부로우타,사부로우타,lezhin,https://www.lezhin.com/ko/comic/citrus,https://ccdn.lezhin.com/v2/comics/4520115655147520/images/thumbnails/1,gl
64,안나 이야기,김지효,김지효,lezhin,https://www.lezhin.com/ko/comic/story_of_anna,https://ccdn.lezhin.com/v2/comics/4907714540535808/images/thumbnails/1,romance
65,BJ 알렉스[개정판],밍과,밍과,lezhin,https://www.lezhin.com/ko/comic/bjalex_15,https://ccdn.lezhin.com/v2/comics/5367962326859776/images/thumbnails/1,bl
66,아스란히,포카,포카,lezhin,https://www.lezhin.com/ko/comic/dimly,https://ccdn.lezhin.com/v2/comics/5330738698911744/images/thumbnails/1,bl
67,모모세 헬프!!,성원,성원,lezhin,https://www.lezhin.com/ko/comic/momose,https://ccdn.lezhin.com/v2/comics/6453048194760704/images/thumbnails/1,fantasy
68,이토록 다채로운 핏빛,므앵갱,므앵갱,lezhin,https://www.lezhin.com/ko/comic/colorful,https://ccdn.lezhin.com/v2/comics/4705963879235584/images/thumbnails/1,fantasy
69,러브 포엠,해연,해연,lezhin,https://www.lezhin.com/ko/comic/love_poem,https://ccdn.lezhin.com/v2/comics/4775451873837056/images/thumbnails/1,bl
70,주먹꾹,캐너피,캐너피,lezhin,https://www.lezhin.com/ko/comic/cat_fist,https://ccdn.lezhin.com/v2/comics/4974892860702720/images/thumbnails/1,day
71,주먹꾹,캐너피,캐너피,lezhin,https://www.lezhin.com/ko/comic/cat_fist,https://ccdn.lezhin.com/v2/comics/4974892860702720/images/thumbnails/1,day
